There is a filter on id3 to remove blanks. Drop them if you read them into a dataframe. Then the index will match the original df dataframe,,,,,,,,,,,,
href,ns1:meta,id,ns1:trees,language,direction,ns1:sentence,id2,id3,ns1:form,ns1:lemma,ns1:tag,ns1:no_space_after
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",StaM-s209,StaM-s209-w17,wirAkariTTu,wirAkari,Vt-T---AA,0
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",StaM-s209,StaM-s209-w18,vittanar,vitu,VR-D3PHAA,0
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",StaM-s209,StaM-s209-w19,"""","""",Z:-------,0
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",StaM-s209,StaM-s209-w20,enRu,en,Tt-T----A,0
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",StaM-s209,StaM-s209-w21,kuRippittAr,kuRippitu,Vr-D3SHAA,0
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",StaM-s209,StaM-s209-w22,.,.,Z#-------,0
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s209,,ta,S,"iTukuRiTTu inRu poTukkUttangkaLil pEciya muTalvar warEwTira mOti , "" kAngkiraS - cipiai pulanAyvu amaippin kUttaNiyai makkaL wirAkariTTu vittanar "" enRu kuRippittAr .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w1,kujarAT,kujarAT,NEN-3SN--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w2,uLLAtciT,uLLAtci,NNN-3SN--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w3,TErTalil,TErTal,NNL-3SN--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w4,",",",",Z:-------,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w5,80,80,U=-------,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w6,latcaTTukk,latcam,NND-3SN--,1
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w7,um,um,Tv-------,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w8,mERpatta,mERpatta,JJ-------,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w9,vAkkALarkaLil,vAkkALar,NNL-3PA--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w10,45,45,U=-------,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w11,caTavITam,caTavITam,NNN-3SN--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w12,pEr,pEr,NNN-3PA--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w13,TangkaL,Tan,RpG-3PA--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w14,vAkkukaLai,vAkku,NNA-3PN--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w15,paTivu,paTivu,NNN-3SN--,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w16,ceyTiruwTanar,ceyTiru,Vr-D3PHAA,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",StaM-s210,StaM-s210-w17,.,.,Z#-------,0
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s210,,ta,S,"kujarAT uLLAtciT TErTalil , 80 latcaTTukk um mERpatta vAkkALarkaLil 45 caTavITam pEr TangkaL vAkkukaLai paTivu ceyTiruwTanar .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w1,Tilli,Tilli,NEN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w2,kAmanvelT,kAmanvelT,NEN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w3,pOttiyil,pOtti,NNL-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w4,",",",",Z:-------,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w5,10,10,U=-------,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w6,mIttar,mIttar,Ux-------,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w7,kaiTTuppAkkic,kaiTTuppAkki,NNN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w8,cutuTal,cutu,NNN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w9,peNkaLukk,peN,NND-3PA--,1
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w10,Ana,Ana,Tg-------,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w11,irattaiyar,irattaiyar,NNN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w12,pirivil,pirivu,NNL-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w13,hInA,hInA,NEN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w14,ciTTu,ciTTu,NEN-3SH--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w15,-,-,Z:-------,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w16,annu,annu,NEN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w17,rAj,rAj,NEN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w18,jEti,jEti,NEN-3SH--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w19,Tangkap,Tangkam,NO--3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w20,paTakkam,paTakkam,NNN-3SN--,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w21,venRaTu,vel,Vr-D3SNAA,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",StaM-s211,StaM-s211-w22,.,.,Z#-------,0
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s211,,ta,S,"Tilli kAmanvelT pOttiyil , 10 mIttar kaiTTuppAkkic cutuTal peNkaLukk Ana irattaiyar pirivil hInA ciTTu - annu rAj jEti Tangkap paTakkam venRaTu .",,,,,,
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w1,iTaiyatuTTu,iTaiyatuTTu,AA-------,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w2,",",",",Z:-------,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w3,iwTiyA,iwTiyA,NEN-3SN--,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w4,venRa,vel,Jd-D----A,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w5,Tangkap,Tangkam,NO--3SN--,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w6,paTakkangkaLin,paTakkam,NNG-3PN--,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w7,eNNikkai,eNNikkai,NNN-3SN--,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w8,31,31,U=-------,1
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w9,Aka,Aku,AA-------,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w10,uyarwT,uyar,Vt-T---AA,1
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w11,uLLaTu,uL,VR-T3SNAA,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",StaM-s212,StaM-s212-w12,.,.,Z#-------,0
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",,,,,,
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",,,,,,
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",,,,,,
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",,,,,,
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",,,,,,
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",,,,,,
tmt_schema.xml,,s212,,ta,S,"iTaiyatuTTu , iwTiyA venRa Tangkap paTakkangkaLin eNNikkai 31 Aka uyarwT uLLaTu .",,,,,,
tmt_schema.xml,,s213,,ta,S,"iwwilaiyil , camrEsh jang - cawTiracEkar kumAr ceLaTri jOti 25 mIttar kaiTTuppAkkic cutuTalil veLLip paTakkam venRanar .",StaM-s213,StaM-s213-w1,iwwilaiyil,iwwilai,NNL-3SN--,0
tmt_schema.xml,,s213,,ta,S,"iwwilaiyil , camrEsh jang - cawTiracEkar kumAr ceLaTri jOti 25 mIttar kaiTTuppAkkic cutuTalil veLLip paTakkam venRanar .",StaM-s213,StaM-s213-w2,",",",",Z:-------,0
tmt_schema.xml,,s213,,ta,S,"iwwilaiyil , camrEsh jang - cawTiracEkar kumAr ceLaTri jOti 25 mIttar kaiTTuppAkkic cutuTalil veLLip paTakkam venRanar .",StaM-s213,StaM-s213-w3,camrEsh,camrEsh,NEN-3SH--,0
tmt_schema.xml,,s213,,ta,S,"iwwilaiyil , camrEsh jang - cawTiracEkar kumAr ceLaTri jOti 25 mIttar kaiTTuppAkkic cutuTalil veLLip paTakkam venRanar .",StaM-s213,StaM-s213-w4,jang,jang,NEN-3SH--,0
tmt_schema.xml,,s213,,ta,S,"iwwilaiyil , camrEsh jang - cawTiracEkar kumAr ceLaTri jOti 25 mIttar kaiTTuppAkkic cutuTalil veLLip paTakkam venRanar .",StaM-s213,StaM-s213-w5,-,-,Z:-------,0
tmt_schema.xml,,s213,,ta,S,"iwwilaiyil , camrEsh jang - cawTiracEkar kumAr ceLaTri jOti 25 mIttar kaiTTuppAkkic cutuTalil veLLip paTakkam venRanar .",StaM-s213,StaM-s213-w6,cawTiracEkar,cawTiracEkar,NEN-3SH--,0
